Id,Label,timeset,pageranks,eigencentrality
Public/11.0.0/ucd/NamesList.html,,,0.000374,0.001197
Public/5.0.0/,,,0.000373,0.013669
Public/5.2.0/,,,0.000373,0.013669
Public/5.2.0/ucdxml/,,,0.000373,0.013669
Public/cldr/,,,0.000359,0.007602
Public/emoji/,,,0.00035,0.009026
Public/emoji/5.0/emoji-variation-sequences.txt,,,0.000367,0.002201
Public/emoji/latest/,,,0.000359,0.002955
Public/emoji/latest/emoji-zwj-sequences.txt,,,0.000356,0.007438
Public/idna/,,,0.000359,0.007602
Public/MAPPINGS,,,0.000388,0.061693
Public/MAPPINGS/,,,0.000359,0.007602
Public/MAPPINGS/OBSOLETE/EASTASIA/,,,0.000357,0.002468
Public/MAPPINGS/VENDORS,,,0.000375,0.001912
Public/math/,,,0.000359,0.007602
Public/PROGRAMS/,,,0.000359,0.007602
Public/security/,,,0.000359,0.007602
Public/UCA/,,,0.000359,0.007602
Public/UCA/11.0.0/,,,0.000379,0.011677
Public/UCA/11.0.0/allkeys.txt,,,0.000357,0.008484
Public/UCA/11.0.0/CollationTest.html,,,0.000357,0.008484
Public/UCA/11.0.0/CollationTest.zip,,,0.000357,0.008484
Public/UCA/latest/,,,0.000357,0.008484
Public/UCA/latest/allkeys.txt,,,0.000357,0.008484
Public/UCA/latest/CollationTest.html,,,0.000357,0.008484
Public/UCA/latest/CollationTest.zip,,,0.000357,0.008484
Public/UCD/latest/,,,0.000457,0.040667
Public/UCD/latest/ucd/Blocks.txt,,,0.000376,0.001912
Public/UCD/latest/ucd/DerivedAge.txt,,,0.000406,0.016681
Public/UCD/latest/ucd/extracted/DerivedBidiClass.txt,,,0.000369,0.004466
Public/UCD/latest/ucd/NamedSequences.txt,,,0.000408,0.004144
Public/UCD/latest/ucd/NamedSequencesProv.txt,,,0.000368,0.001912
Public/UCD/latest/ucd/NamesList.html,,,0.000388,0.003109
Public/UCD/latest/ucd/NamesList.txt,,,0.000362,0.001912
Public/UCD/latest/ucd/PropertyValueAliases.txt,,,0.000387,0.003922
Public/UCD/latest/ucd/PropList.txt,,,0.000378,0.002475
Public/UCD/latest/ucd/Scripts.txt,,,0.000376,0.001912
Public/UCD/latest/ucd/StandardizedVariants.txt,,,0.000397,0.004676
Public/UCD/latest/ucdxml/,,,0.000388,0.001912
Public/UNIDATA/Index.txt,,,0.000362,0.010633
Public/UNIDATA/NamesList.txt,,,0.000376,0.010633
Public/UNIDATA/PropertyValueAliases.txt,,,0.000398,0.00064
Public/vertical/,,,0.000359,0.007602
Public/zipped/,,,0.00037,0.007602
Public/zipped/11.0.0/,,,0.000359,0.016071
references/,,,0.000354,0.016071
related.html,,,0.00037,0.007602
reporting.html#form,,,0.000361,0.005145
reports/,,,0.000573,0.171041
reports/about-reports.html,,,0.000425,0.045941
reports/about-reports.html#Data,,,0.000354,0.009006
reports/index.html#annexes,,,0.000376,0.054532
reports/index.html#reports,,,0.000376,0.054532
reports/index.html#standards,,,0.000376,0.054532
reports/tr10/#Contextual_Sensitivity,,,0.000364,0.004466
reports/tr10/#Default_Unicode_Collation_Element_Table,,,0.00035,0.009026
reports/tr10/#Implicit_Weights,,,0.000364,0.004466
reports/tr10/#Incremental_Comparison,,,0.000364,0.004466
reports/tr10/#Interleaved_Levels,,,0.000364,0.004466
reports/tr10/proposed.html,,,0.000357,0.008484
reports/tr10/tr10-36.html,,,0.000357,0.008484
reports/tr10/tr10-37.html,,,0.00035,0.005587
reports/tr10/tr10-38.html,,,0.000369,0.029808
reports/tr10/tr10-38.html#Migration,,,0.000354,0.016071
reports/tr11/,,,0.000372,0.057583
reports/tr11/tr11-34.html,,,0.00035,0.005587
reports/tr11/tr11-35.html,,,0.000354,0.016071
reports/tr11/tr11-35.html#Modifications,,,0.000354,0.016071
reports/tr14/,,,0.000401,0.059494
reports/tr14/#Conformance,,,0.000377,0.001912
reports/tr14/tr14-40.html,,,0.00035,0.005587
reports/tr14/tr14-41.html,,,0.000359,0.016071
reports/tr14/tr14-41.html#Modifications,,,0.000354,0.016071
reports/tr15/#Implementation_Notes,,,0.000361,0.002081
reports/tr15/proposed.html,,,0.000354,0.005858
reports/tr15/tr15-45.html,,,0.000354,0.005858
reports/tr15/tr15-46.html,,,0.00035,0.005587
reports/tr15/tr15-47.html,,,0.000365,0.027183
reports/tr15/tr15-47.html#Modifications,,,0.000354,0.016071
reports/tr16/,,,0.000378,0.064966
reports/tr17/#CharactersVsGlyphs,,,0.000362,0.010633
reports/tr17/tr17-5.html,,,0.000356,0.003874
reports/tr17/tr17-7.html,,,0.000356,0.003874
reports/tr18/,,,0.000413,0.078523
reports/tr18/#Character_Blocks,,,0.000362,0.001912
reports/tr18/#Hex_notation,,,0.00035,0.009026
reports/tr20/,,,0.000363,0.050871
reports/tr21/,,,0.000364,0.00524
reports/tr22/,,,0.000415,0.071251
reports/tr23/,,,0.000402,0.074621
reports/tr24,,,0.000356,0.004671
reports/tr24/proposed.html,,,0.000358,0.004808
reports/tr24/tr24-27.html,,,0.000358,0.004808
reports/tr24/tr24-28.html,,,0.000363,0.020879
reports/tr24/tr24-28.html#Modifications,,,0.000354,0.016071
reports/tr25/,,,0.000417,0.077631
reports/tr25/tr25-15.pdf,,,0.000354,0.005253
reports/tr26/,,,0.000378,0.064966
reports/tr27/,,,0.000368,0.009232
reports/tr27/tr27-4.html#errata,,,0.00036,0.010369
reports/tr28/,,,0.000362,0.003979
reports/tr28/tr28-3.html#errata,,,0.00036,0.010369
reports/tr29/,,,0.000416,0.08549
reports/tr29/tr29-32.html,,,0.00035,0.005587
reports/tr29/tr29-33.html,,,0.000354,0.016071
reports/tr29/tr29-33.html#Modifications,,,0.000354,0.016071
reports/tr31/,,,0.00038,0.057583
reports/tr31/tr31-28.html,,,0.00035,0.005587
reports/tr31/tr31-29.html,,,0.000354,0.016071
reports/tr31/tr31-29.html#Modifications,,,0.000354,0.016071
reports/tr32/,,,0.000363,0.050871
reports/tr33/,,,0.000363,0.050871
reports/tr34/,,,0.000386,0.010825
reports/tr34/tr34-23.html,,,0.000354,0.016071
reports/tr34/tr34-23.html#Modifications,,,0.000354,0.016071
reports/tr35/#Character_Elements,,,0.000368,0.001912
reports/tr35/#Unicode_Language_and_Locale_Identifiers,,,0.000357,0.008484
reports/tr35/#unicode_region_subtag,,,0.000356,0.007438
reports/tr35/#unicode_subdivision_id,,,0.000356,0.007438
reports/tr35/proposed.html,,,0.000355,0.018032
reports/tr35/tr35-49/tr35.html,,,0.00035,0.009026
reports/tr35/tr35-51/tr35.html,,,0.00035,0.009026
reports/tr35/tr35-collation.html,,,0.000357,0.008484
reports/tr35/tr35-collation.html#Case_Parameters,,,0.000357,0.008484
reports/tr35/tr35-collation.html#Collation_Settings,,,0.000357,0.008484
reports/tr35/tr35-collation.html#Root_Collation,,,0.000366,0.008484
reports/tr35/tr35-collation.html#Root_Data_Files,,,0.000357,0.008484
reports/tr35/tr35-collation.html#Script_Reordering,,,0.000357,0.008484
reports/tr35/tr35-collation.html#Setting_Options,,,0.000366,0.008484
reports/tr35/tr35-general.html#Inheritance,,,0.00035,0.009026
reports/tr36/,,,0.000429,0.025296
reports/tr37/,,,0.000443,0.030909
reports/tr38/,,,0.000404,0.014271
reports/tr38/tr38-24.html,,,0.00035,0.005587
reports/tr38/tr38-25.html,,,0.000354,0.016071
reports/tr38/tr38-25.html#Modifications,,,0.000354,0.016071
reports/tr39/,,,0.000425,0.035433
reports/tr39/tr39-16.html,,,0.00035,0.005587
reports/tr39/tr39-17.html,,,0.000354,0.016071
reports/tr39/tr39-17.html#Modifications,,,0.000354,0.016071
reports/tr41/#UAX24,,,0.000351,0.009026
reports/tr41/#UAX44,,,0.000351,0.009026
reports/tr41/#UTS10,,,0.000351,0.009026
reports/tr41/#UTS18,,,0.000351,0.009026
reports/tr41/tr41-22.html,,,0.00035,0.005587
reports/tr41/tr41-23.html,,,0.000374,0.026737
reports/tr42/,,,0.000425,0.022293
reports/tr42/tr42-22.html,,,0.00035,0.005587
reports/tr42/tr42-23.html,,,0.000354,0.016071
reports/tr42/tr42-23.html#Modifications,,,0.000354,0.016071
reports/tr44,,,0.000362,0.001912
reports/tr44/,,,0.000483,0.096037
reports/tr44/#Default_Values,,,0.000357,0.004624
reports/tr44/#Directory_Structure,,,0.000373,0.013669
reports/tr44/tr44-21.html,,,0.000356,0.021659
reports/tr44/tr44-22.html,,,0.000354,0.016071
reports/tr44/tr44-22.html#Modifications,,,0.000354,0.016071
reports/tr44/tr44-22.html#Unicode_11.0.0,,,0.000354,0.016071
reports/tr45/,,,0.000352,0.007325
reports/tr45/tr45-18.html,,,0.00035,0.005587
reports/tr45/tr45-19.html,,,0.000354,0.016071
reports/tr45/tr45-19.html#Modifications,,,0.000354,0.016071
reports/tr46/,,,0.000476,0.028107
reports/tr46/#IDNA2008,,,0.000355,0.002176
reports/tr46/#IDNAComparison,,,0.000362,0.002176
reports/tr46/#Registries,,,0.000355,0.002176
reports/tr46/tr46-20.html,,,0.00035,0.005587
reports/tr46/tr46-21.html,,,0.000354,0.016071
reports/tr46/tr46-21.html#Modifications,,,0.000354,0.016071
reports/tr50/,,,0.000388,0.018779
reports/tr50/tr50-20.html,,,0.00035,0.005587
reports/tr50/tr50-21.html,,,0.000354,0.016071
reports/tr50/tr50-21.html#Modifications,,,0.000354,0.016071
reports/tr51/,,,0.000442,0.028681
reports/tr51/#def_emoji_tag_sequence,,,0.000356,0.007438
reports/tr51/#Design_Guidelines,,,0.000356,0.007438
reports/tr51/#Diversity,,,0.000356,0.007438
reports/tr51/#Emoji_ZWJ_Sequences,,,0.000356,0.007438
reports/tr51/#Flags,,,0.000356,0.007438
reports/tr51/#Gender,,,0.000356,0.007438
reports/tr51/#Identification,,,0.000364,0.007438
reports/tr51/#Introduction,,,0.000356,0.007438
reports/tr51/#Longer_Term,,,0.000356,0.007438
reports/tr51/#Presentation_Style,,,0.000366,0.016464
reports/tr51/#valid-emoji-tag-sequences,,,0.000356,0.007438
reports/tr51/index.html,,,0.000359,0.002955
reports/tr51/tr51-13.html,,,0.00035,0.005587
reports/tr51/tr51-13.html#Emoji_Counts,,,0.000354,0.016071
reports/tr51/tr51-14.html,,,0.000354,0.016071
reports/tr51/tr51-14.html#Modifications,,,0.000354,0.016071
reports/tr53/tr53-2.html,,,0.00035,0.005587
reports/tr6/,,,0.000449,0.087868
reports/tr9/,,,0.000444,0.078253
reports/tr9/#Higher-Level_Protocols,,,0.000369,0.004466
reports/tr9/tr9-38.html,,,0.00035,0.005587
reports/tr9/tr9-39.html,,,0.000354,0.016071
reports/tr9/tr9-39.html#Modifications,,,0.000354,0.016071
repos/cldr/tags/latest/common/bcp47/calendar.xml,,,0.000352,0.009026
repos/cldr/tags/latest/common/bcp47/collation.xml,,,0.000351,0.009026
repos/cldr/tags/latest/common/bcp47/currency.xml,,,0.000351,0.009026
repos/cldr/tags/latest/common/bcp47/measure.xml,,,0.00035,0.009026
repos/cldr/tags/latest/common/bcp47/number.xml,,,0.000351,0.009026
repos/cldr/tags/latest/common/bcp47/segmentation.xml,,,0.000352,0.009026
repos/cldr/tags/latest/common/bcp47/timezone.xml,,,0.00035,0.009026
repos/cldr/tags/latest/common/bcp47/transform.xml,,,0.000351,0.009026
repos/cldr/tags/latest/common/bcp47/transform_hybrid.xml,,,0.00035,0.009026
repos/cldr/tags/latest/common/bcp47/transform_ime.xml,,,0.00035,0.009026
repos/cldr/tags/latest/common/bcp47/transform_keyboard.xml,,,0.00035,0.009026
repos/cldr/tags/latest/common/bcp47/transform_mt.xml,,,0.00035,0.009026
repos/cldr/tags/latest/common/bcp47/transform_private_use.xml,,,0.00035,0.009026
repos/cldr/tags/latest/common/bcp47/transform-destination.xml,,,0.00035,0.009026
repos/cldr/tags/latest/common/bcp47/variant.xml,,,0.000351,0.009026
repos/cldr/tags/latest/common/supplemental/numberingSystems.xml,,,0.00035,0.009026
repos/cldr/tags/latest/common/validity/,,,0.000351,0.009026
repos/cldr/trunk/common/supplemental/coverageLevels.xml,,,0.000362,0.006963
resolved.html,,,0.000381,0.011802
resources/emoji.html,,,0.000359,0.002955
resources/fonts.html,,,0.000416,0.014201
resources/online-tools.html,,,0.000365,0.004624
resources/readinglist.html,,,0.000521,0.136021
review/#aboutPRI,,,0.000451,0.070449
review/index.html#feedback,,,0.00037,0.003193
review/pri358/,,,0.00037,0.003193
review/pri372/feedback.html,,,0.00037,0.003193
roadmaps/,,,0.000492,0.037649
roadmaps/bmp/bmp-3-0.html,,,0.000398,0.007774
roadmaps/smp/,,,0.000374,0.00404
rs.pdf,,,0.00038,0.007559
scripts_and_languages.html,,,0.000382,0.00443
search/,,,0.001141,0.354332
selection.html,,,0.00037,0.002955
sip/,,,0.000375,0.007929
slides.html,,,0.000359,0.002955
smp/,,,0.000375,0.007929
ssp/,,,0.000375,0.007929
standard/principles.html,,,0.000417,0.088868
standard/stability_policy.html,,,0.000381,0.011802
standard/UnicodeTranscriptions.html,,,0.000366,0.008922
standard/versions/,,,0.000429,0.074888
standard/versions/enumeratedversions.html,,,0.000393,0.015588
standard/WhatIsUnicode-more.html,,,0.000366,0.008922
standard/where,,,0.000372,0.00562
standards.html,,,0.000393,0.01152
superseded.html,,,0.000354,0.009006
supported.html,,,0.000376,0.019882
tc-procedures.html,,,0.000365,0.015424
tech_files.html,,,0.000364,0.006165
tech_langid.html,,,0.000364,0.006165
tech_whichcharacter.html,,,0.000364,0.006165
tech_whichtext.html,,,0.000364,0.006165
terminology/about_term.html,,,0.000389,0.080057
terminology/term_en_fr.html,,,0.000363,0.050871
terminology/term_en_ja.html,,,0.000363,0.050871
terminology/term_en_zh_Hant_HK.html,,,0.000363,0.050871
terminology/term_fr_en.html,,,0.000363,0.050871
terminology/term_ja_en.html,,,0.000363,0.050871
terminology/term_zh_Hant_HK_en.html,,,0.000363,0.050871
terms_of_use.html,,,0.000374,0.001197
timesens/calendar.html#nextUTC,,,0.000463,0.080339
timesens/logistics-utc132.html,,,0.000353,0.005239
timesens/logistics-utc133.html,,,0.000353,0.005239
timesens/logistics-utc134.html,,,0.000353,0.005239
timesens/logistics-utc135.html,,,0.000353,0.005239
timesens/logistics-utc136.html,,,0.000353,0.005239
timesens/logistics-utc137.html,,,0.000353,0.005239
timesens/logistics-utc138.html,,,0.000353,0.005239
timesens/logistics-utc139.html,,,0.000353,0.005239
timesens/logistics-utc140.html,,,0.000353,0.005239
timesens/logistics-utc141.html,,,0.000353,0.005239
timesens/logistics-utc142.html,,,0.000353,0.005239
timesens/logistics-utc143.html,,,0.000353,0.005239
timesens/logistics-utc144.html,,,0.000353,0.005239
timesens/logistics-utc145.html,,,0.000353,0.005239
timesens/logistics-utc146.htm,,,0.000353,0.005239
timesens/logistics-utc147.html,,,0.000353,0.005239
timesens/logistics-utc148.html,,,0.000353,0.005239
timesens/logistics-utc149.html,,,0.000353,0.005239
timesens/logistics-utc150.html,,,0.000353,0.005239
timesens/logistics-utc151.html,,,0.000353,0.005239
timesens/logistics-utc152.html,,,0.000353,0.005239
timesens/logistics-utc153.html,,,0.000353,0.005239
tip/,,,0.000375,0.007929
topical/,,,0.000353,0.003399
tr1/,,,0.000354,0.009006
tr10/,,,0.000354,0.009006
tr11/,,,0.000354,0.009006
tr12/,,,0.000354,0.009006
tr13/,,,0.000354,0.009006
tr14/,,,0.000354,0.009006
tr15/,,,0.000354,0.009006
tr16/,,,0.000354,0.009006
tr17/,,,0.000354,0.009006
tr18/,,,0.000354,0.009006
tr19/,,,0.000354,0.009006
tr2/,,,0.000354,0.009006
tr20/,,,0.000354,0.009006
tr21/,,,0.000354,0.009006
tr22/,,,0.000354,0.009006
tr23/,,,0.000354,0.009006
tr24/,,,0.000354,0.009006
tr25/,,,0.000354,0.009006
tr26/,,,0.000354,0.009006
tr27/,,,0.000354,0.009006
tr28/,,,0.000354,0.009006
tr29/,,,0.000354,0.009006
tr3/,,,0.000354,0.009006
tr30/,,,0.000354,0.009006
tr31/,,,0.000354,0.009006
tr32/,,,0.000354,0.009006
tr33/,,,0.000354,0.009006
tr34/,,,0.000354,0.009006
tr35.html#Acknowledgments,,,0.00035,0.009026
tr35.html#Contents,,,0.000351,0.009026
tr35/,,,0.000354,0.009006
tr35-collation.html,,,0.00035,0.009026
tr35-collation.html#Case_Parameters,,,0.000354,0.009026
tr35-collation.html#Collation_Element,,,0.00035,0.009026
tr35-collation.html#Collation_Settings,,,0.00035,0.009026
tr35-collation.html#Collation_Tailorings,,,0.00035,0.009026
tr35-collation.html#Collation_Version,,,0.00035,0.009026
tr35-collation.html#Contents,,,0.00035,0.009026
tr35-collation.html#Context_Before,,,0.00035,0.009026
tr35-collation.html#Contractions,,,0.00035,0.009026
tr35-collation.html#Expansions,,,0.00035,0.009026
tr35-collation.html#Logical_Reset_Positions,,,0.00035,0.009026
tr35-collation.html#Orderings,,,0.000351,0.009026
tr35-collation.html#Placing_Characters_Before_Others,,,0.00035,0.009026
tr35-collation.html#Root_Collation,,,0.000352,0.009026
tr35-collation.html#Rules,,,0.000351,0.009026
tr35-collation.html#Script_Reordering,,,0.000351,0.009026
tr35-collation.html#Setting_Options,,,0.000354,0.009026
tr35-collation.html#Special_Purpose_Commands,,,0.00035,0.009026
tr35-collation.html#Visibility,,,0.00035,0.009026
tr35-dates.html,,,0.00035,0.009026
tr35-dates.html#Calendar_Elements,,,0.00035,0.009026
tr35-dates.html#Calendar_Fields,,,0.000351,0.009026
tr35-dates.html#Calendar_Preference_Data,,,0.000351,0.009026
tr35-dates.html#Contents,,,0.00035,0.009026
tr35-dates.html#Date_Field_Symbol_Table,,,0.000351,0.009026
tr35-dates.html#Date_Format_Patterns,,,0.00035,0.009026
tr35-dates.html#dateFormats,,,0.00035,0.009026
tr35-dates.html#dateTimeFormats,,,0.00035,0.009026
tr35-dates.html#Day_Period_Rules,,,0.00035,0.009026
tr35-dates.html#dayPeriods,,,0.00035,0.009026
tr35-dates.html#fallbackFormat,,,0.00035,0.009026
tr35-dates.html#Localized_Pattern_Characters,,,0.00035,0.009026
tr35-dates.html#monthPatterns_cyclicNameSets,,,0.00035,0.009026
tr35-dates.html#months_days_quarters_eras,,,0.00035,0.009026
tr35-dates.html#Overview_Dates_Element_Supplemental,,,0.00035,0.009026
tr35-dates.html#Parsing_Dates_Times,,,0.00035,0.009026
tr35-dates.html#Primary_Zones,,,0.00035,0.009026
tr35-dates.html#Supplemental_Calendar_Data,,,0.00035,0.009026
tr35-dates.html#Supplemental_Time_Zone_Data,,,0.00035,0.009026
tr35-dates.html#Time_Data,,,0.00035,0.009026
tr35-dates.html#Time_Zone_Names,,,0.00035,0.009026
tr35-dates.html#timeFormats,,,0.00035,0.009026
tr35-dates.html#Using_Time_Zone_Names,,,0.00035,0.009026
tr35-dates.html#Week_Data,,,0.000351,0.009026
tr35-general.html,,,0.00035,0.009026
tr35-general.html#,,,0.00035,0.009026
tr35-general.html#Character_Elements,,,0.00035,0.009026
tr35-general.html#Character_Mapping,,,0.00035,0.009026
tr35-general.html#Character_More_Info,,,0.00035,0.009026
tr35-general.html#Contents,,,0.000351,0.009026
tr35-general.html#Context_Transform_Elements,,,0.00035,0.009026
tr35-general.html#contextTransformUsage_type_attribute_values,,,0.00035,0.009026
tr35-general.html#Delimiter_Elements,,,0.00035,0.009026
tr35-general.html#Display_Name_Elements,,,0.00035,0.009026
tr35-general.html#Ellipsis,,,0.00035,0.009026
tr35-general.html#ExemplarSyntax,,,0.000351,0.009026
tr35-general.html#IndexLabels,,,0.00035,0.009026
tr35-general.html#Layout_Elements,,,0.00035,0.009026
tr35-general.html#List_Gender,,,0.00035,0.009026
tr35-general.html#ListPatterns,,,0.00035,0.009026
tr35-general.html#Measurement_Elements,,,0.00035,0.009026
tr35-general.html#Measurement_System_Data,,,0.000354,0.009026
tr35-general.html#POSIX_Elements,,,0.00035,0.009026
tr35-general.html#Reference_Elements,,,0.00035,0.009026
tr35-general.html#Segmentation_Inheritance,,,0.00035,0.009026
tr35-general.html#Segmentations,,,0.00035,0.009026
tr35-general.html#Transform_Rules_Syntax,,,0.00035,0.009026
tr35-general.html#Transforms,,,0.00035,0.009026
tr35-general.html#Typographic_Names,,,0.00035,0.009026
tr35-general.html#Unit_Elements,,,0.00035,0.009026
tr35-info.html,,,0.000351,0.009026
tr35-info.html#Appendix_Supplemental_Metadata,,,0.000351,0.009026
tr35-info.html#Contents,,,0.00035,0.009026
tr35-info.html#Coverage_Levels,,,0.00035,0.009026
tr35-info.html#Default_Content,,,0.000352,0.009026
tr35-info.html#Metadata_Elements,,,0.000351,0.009026
tr35-info.html#Postal_Code_Validation,,,0.000351,0.009026
tr35-info.html#Preferred_Units_For_Usage,,,0.00035,0.009026
tr35-info.html#rgScope,,,0.00035,0.009026
tr35-info.html#Supplemental_Alias_Information,,,0.000351,0.009026
tr35-info.html#Supplemental_Character_Fallback_Data,,,0.00035,0.009026
tr35-info.html#Supplemental_Code_Mapping,,,0.00035,0.009026
tr35-info.html#Supplemental_Data,,,0.000352,0.009026
tr35-info.html#Supplemental_Deprecated_Information,,,0.000351,0.009026
tr35-info.html#Supplemental_Language_Data,,,0.00035,0.009026
tr35-info.html#Supplemental_Territory_Containment,,,0.00035,0.009026
tr35-info.html#Supplemental_Territory_Information,,,0.00035,0.009026
tr35-info.html#Telephone_Code_Data,,,0.00035,0.009026
tr35-info.html#Territory_Based_Preferences,,,0.00035,0.009026
tr35-keyboards.html,,,0.00035,0.009026
tr35-keyboards.html#Contents,,,0.000351,0.009026
tr35-keyboards.html#Data_Sources,,,0.00035,0.009026
tr35-keyboards.html#Element_backspace,,,0.00035,0.009026
tr35-keyboards.html#Element_backspaces,,,0.00035,0.009026
tr35-keyboards.html#Element_display,,,0.00035,0.009026
tr35-keyboards.html#Element_displayMap,,,0.00035,0.009026
tr35-keyboards.html#Element_final,,,0.00035,0.009026
tr35-keyboards.html#Element_generation,,,0.00035,0.009026
tr35-keyboards.html#Element_hardwareMap,,,0.00035,0.009026
tr35-keyboards.html#Element_Heirarchy_Layout_File,,,0.00035,0.009026
tr35-keyboards.html#Element_Heirarchy_Platform_File,,,0.00035,0.009026
tr35-keyboards.html#Element_import,,,0.00035,0.009026
tr35-keyboards.html#Element_Keyboard,,,0.00035,0.009026
tr35-keyboards.html#Element_keyMap,,,0.00035,0.009026
tr35-keyboards.html#Element_layer,,,0.00035,0.009026
tr35-keyboards.html#Element_map,,,0.000351,0.009026
tr35-keyboards.html#Element_name,,,0.00035,0.009026
tr35-keyboards.html#Element_names,,,0.00035,0.009026
tr35-keyboards.html#Element_platform,,,0.00035,0.009026
tr35-keyboards.html#Element_reorder,,,0.00035,0.009026
tr35-keyboards.html#Element_row,,,0.00035,0.009026
tr35-keyboards.html#Element_settings,,,0.00035,0.009026
tr35-keyboards.html#Element_switch,,,0.00035,0.009026
tr35-keyboards.html#Element_transform,,,0.000351,0.009026
tr35-keyboards.html#Element_transforms,,,0.000351,0.009026
tr35-keyboards.html#Element_version,,,0.00035,0.009026
tr35-keyboards.html#Element_vkey,,,0.00035,0.009026
tr35-keyboards.html#Element_vkeys,,,0.00035,0.009026
tr35-keyboards.html#File_and_Dir_Structure,,,0.00035,0.009026
tr35-keyboards.html#Goals_and_Nongoals,,,0.00035,0.009026
tr35-keyboards.html#Invariants,,,0.00035,0.009026
tr35-keyboards.html#Keyboard_IDs,,,0.00035,0.009026
tr35-keyboards.html#Keyboards,,,0.00035,0.009026
tr35-keyboards.html#Platform_Behaviors_in_Edge_Cases,,,0.00035,0.009026
tr35-keyboards.html#Principles_for_Keyboard_Ids,,,0.00035,0.009026
tr35-numbers.html,,,0.00035,0.009026
tr35-numbers.html#Contents,,,0.00035,0.009026
tr35-numbers.html#Currencies,,,0.00035,0.009026
tr35-numbers.html#Language_Plural_Rules,,,0.00035,0.009026
tr35-numbers.html#Number_Elements,,,0.00035,0.009026
tr35-numbers.html#Number_Format_Patterns,,,0.00035,0.009026
tr35-numbers.html#Number_Symbols,,,0.00035,0.009026
tr35-numbers.html#Numbering_Systems,,,0.000351,0.009026
tr35-numbers.html#Rule-Based_Number_Formatting,,,0.00035,0.009026
tr35-numbers.html#Supplemental_Currency_Data,,,0.000352,0.009026
tr36/,,,0.000354,0.009006
tr37/,,,0.000354,0.009006
tr38/,,,0.000354,0.009006
tr39/,,,0.000354,0.009006
tr40/,,,0.000354,0.009006
tr41/,,,0.000354,0.009006
tr42/,,,0.000354,0.009006
tr44/,,,0.000354,0.009006
tr45/,,,0.000354,0.009006
tr46/,,,0.000354,0.009006
tr49/,,,0.000354,0.009006
tr50/,,,0.000354,0.009006
tr51/,,,0.000354,0.009006
tr52/,,,0.000354,0.009006
tr53/tr53-2.html,,,0.000354,0.009006
tr6/,,,0.000354,0.009006
tr7/,,,0.000354,0.009006
tr8/,,,0.000354,0.009006
tr9/,,,0.000354,0.009006
translation_policy.html,,,0.000362,0.011616
translations.html,,,0.000379,0.006165
tutorial-info.html,,,0.000389,0.020094
uax-proposed-updates.html,,,0.000359,0.009006
ucd,,,0.00041,0.043752
udhr,,,0.000382,0.018538
udhr/contributors.html,,,0.000357,0.004755
uli/pas/,,,0.000359,0.00473
uli/pas/gmx/gmx-v10.xsd,,,0.000359,0.00473
uli/pas/gmx-v/,,,0.000359,0.00473
uli/pas/srx/,,,0.000359,0.00473
uli/trac,,,0.000359,0.00473
unibook/,,,0.000454,0.014079
unicode/copyright.html,,,0.000554,0.034349
unicode/faq/,,,0.000355,0.007383
unicodeguidemed.jpg,,,0.000362,0.001959
unihan.html,,,0.000351,0.01745
unihangridindex.html,,,0.00038,0.007559
unihanrsindex.html,,,0.00038,0.007559
unihansearch.html,,,0.00038,0.007559
utc-minutes.html,,,0.000365,0.015424
versions/,,,0.000535,0.085877
versions/#References,,,0.000354,0.016071
versions/beta.html,,,0.000473,0.054471
versions/beta-11.0.0.html,,,0.000391,0.003193
versions/components-1.0.0.html,,,0.000354,0.009747
versions/components-1.0.1.html,,,0.000354,0.009747
versions/components-1.1.0.html,,,0.000354,0.009747
versions/components-1.1.5.html,,,0.000354,0.009747
versions/components-10.0.0.html,,,0.000354,0.009747
versions/components-11.0.0.html,,,0.000359,0.025819
versions/components-2.0.0.html,,,0.000354,0.009747
versions/components-2.1.2.html,,,0.000354,0.009747
versions/components-2.1.5.html,,,0.000354,0.009747
versions/components-2.1.8.html,,,0.000354,0.009747
versions/components-2.1.9.html,,,0.000354,0.009747
versions/components-3.0.0.html,,,0.000354,0.009747
versions/components-3.0.1.html,,,0.000354,0.009747
versions/components-3.1.0.html,,,0.000354,0.009747
versions/components-3.1.1.html,,,0.000354,0.009747
versions/components-3.2.0.html,,,0.000354,0.009747
versions/components-4.0.0.html,,,0.000354,0.009747
versions/components-4.0.1.html,,,0.000354,0.009747
versions/components-4.1.0.html,,,0.000354,0.009747
versions/components-5.0.0.html,,,0.000354,0.009747
versions/components-5.1.0.html,,,0.000354,0.009747
versions/components-5.2.0.html,,,0.000354,0.009747
versions/components-6.0.0.html,,,0.000354,0.009747
versions/components-6.1.0.html,,,0.000354,0.009747
versions/components-6.2.0.html,,,0.000354,0.009747
versions/components-6.3.0.html,,,0.000354,0.009747
versions/components-7.0.0.html,,,0.000354,0.009747
versions/components-8.0.0.html,,,0.000354,0.009747
versions/components-9.0.0.html,,,0.000354,0.009747
versions/corrigenda.html,,,0.000377,0.015623
versions/corrigendum1.html,,,0.00036,0.010369
versions/corrigendum2.html,,,0.000365,0.016227
versions/corrigendum3.html,,,0.00037,0.016227
versions/corrigendum4.html,,,0.000384,0.018403
versions/corrigendum5.html,,,0.000399,0.033063
versions/corrigendum6.html,,,0.000364,0.017694
versions/corrigendum7.html,,,0.00036,0.010369
